RXNID;GENE ASSOCIATION;;;;;
HMR_8577;ENSG00000120563|ENSG00000174876|ENSG00000187733|ENSG00000237763|ENSG00000240038|ENSG00000243480;;;;;
HMR_8578;ENSG00000120563|ENSG00000174876|ENSG00000187733|ENSG00000237763|ENSG00000240038|ENSG00000243480;;;;;
HMR_8579;ENSG00000120563|ENSG00000174876|ENSG00000187733|ENSG00000237763|ENSG00000240038|ENSG00000243480;;;;;
HMR_8581;ENSG00000120563|ENSG00000174876|ENSG00000187733|ENSG00000237763|ENSG00000240038|ENSG00000243480;;;;;
HMR_8591;ENSG00000214013|ENSG00000257335;;;;;
HMR_8592;ENSG00000171298;;;;;
HMR_8580;ENSG00000120563|ENSG00000174876|ENSG00000187733|ENSG00000237763|ENSG00000240038|ENSG00000243480;;;;;
HMR_8582;ENSG00000120563|ENSG00000174876|ENSG00000187733|ENSG00000237763|ENSG00000240038|ENSG00000243480;;;;;
HMR_8587;ENSG00000214013|ENSG00000257335;;;;;
HMR_8589;ENSG00000171298;;;;;
HMR_8583;ENSG00000257335;;;;;
HMR_8584;ENSG00000090402;;;;;
HMR_8585;ENSG00000165434;;;;;
HMR_3944;ENSG00000169764|UGP1;;;;;
HMR_4128;ENSG00000117308;;;;;
HMR_4130;ENSG00000108479|ENSG00000156958;;;;;
HMR_4131;ENSG00000213930;;;;;
HMR_4132;ENSG00000213930;;;;;
HMR_4303;ENSG00000090402|ENSG00000171298|ENSG00000214013|ENSG00000257335;;;;;
HMR_4414;ENSG00000108479|ENSG00000156958|ENSG00000166262;;;;;
HMR_4415;ENSG00000115850|ENSG00000163521|ENSG00000170266;;;;;
HMR_4416;ENSG00000102393|ENSG00000170266|ENSG00000241343;;;;;
HMR_4774;ENSG00000067057|ENSG00000141959|ENSG00000152556;;;;;
HMR_4775;ENSG00000067057|ENSG00000141959|ENSG00000152556;;;;;
HMR_4831;;;;;;
HMR_4832;ENSG00000115850|ENSG00000163521|ENSG00000170266;;;;;
HMR_7674;ENSG00000086062|ENSG00000117411|ENSG00000167531;;;;;
HMR_8761;ENSG00000138030;;;;;
HMR_8762;ENSG00000109107|ENSG00000136872|ENSG00000149925;;;;;
HMR_8764;ENSG00000115850;;;;;
HMR_8766;ENSG00000085662|ENSG00000198074;;;;;
HMR_8767;ENSG00000213930;;;;;
HMR_0454;;;;;;
HMR_4297;ENSG00000114268|ENSG00000123836|ENSG00000158571|ENSG00000170525;;;;;
HMR_4310;ENSG00000138030;;;;;
HMR_4315;ENSG00000140263;;;;;
HMR_4316;ENSG00000085662|ENSG00000198074;;;;;
HMR_4317;ENSG00000116199|ENSG00000141560|ENSG00000162408|ENSG00000167363|ENSG00000172456;;;;;
HMR_4318;ENSG00000116199|ENSG00000141560|ENSG00000162408|ENSG00000167363|ENSG00000172456;;;;;
HMR_4319;ENSG00000156510|ENSG00000156515|ENSG00000159399|ENSG00000160883;;;;;
HMR_4320;ENSG00000116199|ENSG00000141560|ENSG00000162408|ENSG00000167363|ENSG00000172456;;;;;
HMR_4356;ENSG00000109107|ENSG00000136872|ENSG00000149925;;;;;
HMR_4383;ENSG00000178802;;;;;
HMR_4385;ENSG00000100413|ENSG00000100417|ENSG00000140650;;;;;
HMR_4386;ENSG00000144591|ENSG00000164068|ENSG00000173540|ENSG00000176020;;;;;
HMR_4387;ENSG00000144591|ENSG00000173540;;;;;
HMR_4399;ENSG00000112699;;;;;
HMR_4400;ENSG00000104522;;;;;
HMR_4401;ENSG00000116783|ENSG00000254685;;;;;
HMR_4402;ENSG00000157353;;;;;
HMR_4403;;;;;;
HMR_4490;ENSG00000156510|ENSG00000156515|ENSG00000159399|ENSG00000160883;;;;;
HMR_4706;BP1|ENSG00000078237|ENSG00000108813|ENSG00000114268|ENSG00000123836|ENSG00000158571|ENSG00000170525;;;;;
HMR_8768;ENSG00000104522;;;;;
HMR_4590;ENSG00000169738;;;;;
HMR_4591;ENSG00000115425|ENSG00000116353;;;;;
HMR_4592;ENSG00000085662|ENSG00000198074;;;;;
HMR_4593;;;;;;
HMR_4594;ENSG00000104808;;;;;
HMR_4595;ENSG00000093217;;;;;
HMR_8341;ENSG00000053371|ENSG00000085662|ENSG00000117448;;;;;
HMR_8342;;;;;;
HMR_8344;;;;;;
HMR_8352;;;;;;
HMR_8353;;;;;;
HMR_8726;ENSG00000171174;;;;;
HMR_8727;ENSG00000120697;;;;;
HMR_8728;;;;;;
HMR_8729;ENSG00000115652;;;;;
HMR_6537;ENSG00000117448;;;;;
HMR_1568;ENSG00000006534|ENSG00000108602|ENSG00000132746|ENSG00000184254;;;;;
HMR_3853;ENSG00000124767|ENSG00000167699;;;;;
HMR_3854;ENSG00000085662|ENSG00000198074;;;;;
HMR_3855;ENSG00000085662|ENSG00000198074;;;;;
HMR_3857;ENSG00000063854|ENSG00000103253;;;;;
HMR_3859;ENSG00000166816|ENSG00000182224;;;;;
HMR_4087;ENSG00000082212|ENSG00000151376;;;;;
HMR_4089;ENSG00000013392|ENSG00000065833;;;;;
HMR_4091;ENSG00000082212|ENSG00000151376;;;;;
HMR_4093;ENSG00000172497;;;;;
HMR_4095;ENSG00000172497;;;;;
HMR_4101;ENSG00000124253;;;;;
HMR_4103;ENSG00000100889;;;;;
HMR_4143;ENSG00000173599;;;;;
HMR_4193;ENSG00000067225|ENSG00000143627;;;;;
HMR_8497;ENSG00000053371|ENSG00000085662|ENSG00000117448;;;;;
HMR_8498;ENSG00000130649;;;;;
HMR_8499;ENSG00000130649;;;;;
HMR_8500;ENSG00000053371|ENSG00000085662|ENSG00000117448;;;;;
HMR_8501;ENSG00000137106;;;;;
HMR_8502;ENSG00000147576|ENSG00000172955|ENSG00000187758|ENSG00000196344|ENSG00000196616|ENSG00000197894|ENSG00000198099|ENSG00000248144;;;;;
HMR_8503;ENSG00000006534|ENSG00000072210|ENSG00000108602|ENSG00000132746|ENSG00000143149|ENSG00000164904|ENSG00000184254;;;;;
HMR_8504;ENSG00000072210|ENSG00000111275|ENSG00000137124|ENSG00000143149|ENSG00000164904;;;;;
HMR_8506;ENSG00000072210|ENSG00000111275|ENSG00000137124|ENSG00000143149|ENSG00000164904;;;;;
HMR_8507;ENSG00000147576|ENSG00000172955|ENSG00000180011|ENSG00000187758|ENSG00000196344|ENSG00000196616|ENSG00000197894|ENSG00000198099|ENSG00000248144;;;;;
HMR_8508;ENSG00000147576|ENSG00000172955|ENSG00000180011|ENSG00000187758|ENSG00000196344|ENSG00000196616|ENSG00000197894|ENSG00000198099|ENSG00000248144;;;;;
HMR_8509;ENSG00000053371|ENSG00000085662|ENSG00000117448;;;;;
HMR_8511;ENSG00000063854|ENSG00000103253;;;;;
HMR_8512;ENSG00000166816;;;;;
HMR_8514;ENSG00000166816|ENSG00000182224;;;;;
HMR_8516;ENSG00000148090;;;;;
HMR_8517;;;;;;
HMR_4280;ENSG00000134333;;;;;
HMR_0153;ENSG00000111058|ENSG00000131069|ENSG00000154930;;;;;
HMR_3212;ENSG00000111271|ENSG00000117054|ENSG00000122971|ENSG00000151498|ENSG00000177646|ENSG00000196177|ENSG00000240303;;;;;
HMR_3797;ENSG00000111058|ENSG00000131069|ENSG00000154930;;;;;
HMR_3800;;;;;;
HMR_4105;ENSG00000103150;;;;;
HMR_4106;ENSG00000103150;;;;;
HMR_4107;ENSG00000103150;;;;;
HMR_4282;ENSG00000119711;;;;;
HMR_4331;ENSG00000111058|ENSG00000131069|ENSG00000154930;;;;;
HMR_4459;ENSG00000111058|ENSG00000131069|ENSG00000154930;;;;;
HMR_4460;ENSG00000111058|ENSG00000131069|ENSG00000154930;;;;;
HMR_4464;;;;;;
HMR_4497;ENSG00000116133;;;;;
HMR_4741;ENSG00000198130;;;;;
HMR_8078;;;;;;
HMR_9803;;;;;;
HMR_9804;ENSG00000087076|ENSG00000099377|ENSG00000100867|ENSG00000109854|ENSG00000112474|ENSG00000121039|ENSG00000138400|ENSG00000139988|ENSG00000145439|ENSG00000159692|ENSG00000160439|ENSG00000164039|ENSG00000167733|ENSG00000170426|ENSG00000170786|ENSG00000176387|ENSG00000183921|ENSG00000184860|ENSG00000186153|ENSG00000187134|ENSG00000196326|ENSG00000197894|ENSG00000198074|ENSG00000198189|ENSG00000198610|ENSG00000204228|ENSG00000225312|ENSG00000227471|ENSG00000228357|ENSG00000228712|ENSG00000232357|ENSG00000240857;;;;;
HMR_0718;ENSG00000087299;;;;;
HMR_0719;ENSG00000092621;;;;;
HMR_1434;ENSG00000120437;;;;;
HMR_1436;ENSG00000081760;;;;;
HMR_3163;ENSG00000111271|ENSG00000117054|ENSG00000122971|ENSG00000151498|ENSG00000177646|ENSG00000196177|ENSG00000240303;;;;;
HMR_4461;ENSG00000161267|ENSG00000164039;;;;;
HMR_4604;ENSG00000112972|ENSG00000134240;;;;;
HMR_5351;ENSG00000111716|ENSG00000151116|ENSG00000166796|ENSG00000166800|ENSG00000171989;;;;;
HMR_7709;ENSG00000121310;;;;;
HMR_4052;ENSG00000101911|ENSG00000147224|ENSG00000229937;;;;;
HMR_4304;ENSG00000160211;;;;;
HMR_4306;ENSG00000160211;;;;;
HMR_4350;ENSG00000158019|ENSG00000171174;;;;;
HMR_4351;ENSG00000153574;;;;;
HMR_4352;ENSG00000153574;;;;;
HMR_4354;ENSG00000079739|ENSG00000169299;;;;;
HMR_4398;ENSG00000023697;;;;;
HMR_4404;ENSG00000007350|ENSG00000151005|ENSG00000163931;;;;;
HMR_4473;ENSG00000142657;;;;;
HMR_4474;ENSG00000142657;;;;;
HMR_4476;ENSG00000130066|ENSG00000141504;;;;;
HMR_4477;ENSG00000197713|LOC729020;;;;;
HMR_4501;ENSG00000007350|ENSG00000151005|ENSG00000163931;;;;;
HMR_4565;ENSG00000177156;;;;;
HMR_4567;ENSG00000067057|ENSG00000141959|ENSG00000152556;;;;;
HMR_4568;ENSG00000067057|ENSG00000141959|ENSG00000152556;;;;;
HMR_9799;ENSG00000197417;;;;;
HMR_9800;ENSG00000138030;;;;;
HMR_4623;ENSG00000049239|ENSG00000130313;;;;;
HMR_4625;ENSG00000049239|ENSG00000130313;;;;;
HMR_4710;ENSG00000169299|ENSG00000180953;;;;;
HMR_4841;ENSG00000006534|ENSG00000108602|ENSG00000132746|ENSG00000184254;;;;;
HMR_8074;ENSG00000158019|ENSG00000171174;;;;;
HMR_8653;ENSG00000049239|ENSG00000130313;;;;;
HMR_3998;ENSG00000054179|ENSG00000138185|ENSG00000168032|ENSG00000171302|ENSG00000187097|ENSG00000188833|ENSG00000197217|ENSG00000197586;;;;;
HMR_4000;ENSG00000061918|ENSG00000070019|ENSG00000078295|ENSG00000101890|ENSG00000121281|ENSG00000123201|ENSG00000129467|ENSG00000132518|ENSG00000138031|ENSG00000143199|ENSG00000152402|ENSG00000155897|ENSG00000159899|ENSG00000162104|ENSG00000164116|ENSG00000164742|ENSG00000169418|ENSG00000173175|ENSG00000174233;;;;;
HMR_4002;ENSG00000004455|ENSG00000085231|ENSG00000106992|ENSG00000140057|ENSG00000147853|ENSG00000154027|ENSG00000155085|ENSG00000162433|ENSG00000165695;;;;;
HMR_4004;ENSG00000004455|ENSG00000085231|ENSG00000106992|ENSG00000140057|ENSG00000147853|ENSG00000154027|ENSG00000155085|ENSG00000162433|ENSG00000165695;;;;;
HMR_4010;ENSG00000014257|ENSG00000076685|ENSG00000116981|ENSG00000122643|ENSG00000125458|ENSG00000135318|ENSG00000141698|ENSG00000146587|ENSG00000185013|ENSG00000205309;;;;;
HMR_4081;ENSG00000014257|ENSG00000076685|ENSG00000116981|ENSG00000122643|ENSG00000125458|ENSG00000135318|ENSG00000141698|ENSG00000146587|ENSG00000185013|ENSG00000205309;;;;;
HMR_4082;ENSG00000014257|ENSG00000076685|ENSG00000116981|ENSG00000122643|ENSG00000125458|ENSG00000135318|ENSG00000141698|ENSG00000146587|ENSG00000185013|ENSG00000205309;;;;;
HMR_4012;ENSG00000156110|ENSG00000156136;;;;;
HMR_4014;ENSG00000065989|ENSG00000073417|ENSG00000095464|ENSG00000105650|ENSG00000112541|ENSG00000113231|ENSG00000113448|ENSG00000115252|ENSG00000123360|ENSG00000128655|ENSG00000132915|ENSG00000133256|ENSG00000137496|ENSG00000138735|ENSG00000139053|ENSG00000152270|ENSG00000154678|ENSG00000156973|ENSG00000160191|ENSG00000171408|ENSG00000172572|ENSG00000184588|ENSG00000185527|ENSG00000186642|ENSG00000205268;;;;;
HMR_4020;ENSG00000143774;;;;;
HMR_4022;ENSG00000061918|ENSG00000070019|ENSG00000078295|ENSG00000101890|ENSG00000121281|ENSG00000123201|ENSG00000129467|ENSG00000132518|ENSG00000138031|ENSG00000143199|ENSG00000152402|ENSG00000155897|ENSG00000159899|ENSG00000162104|ENSG00000164116|ENSG00000164742|ENSG00000169418|ENSG00000173175|ENSG00000174233;;;;;
HMR_4038;ENSG00000138363;;;;;
HMR_4040;ENSG00000106348|ENSG00000178035;;;;;
HMR_4042;ENSG00000035687|ENSG00000185100;;;;;
HMR_4046;ENSG00000163655;;;;;
HMR_4048;ENSG00000065989|ENSG00000073417|ENSG00000095464|ENSG00000105650|ENSG00000112541|ENSG00000113231|ENSG00000113448|ENSG00000115252|ENSG00000123360|ENSG00000128655|ENSG00000132915|ENSG00000133256|ENSG00000137496|ENSG00000138735|ENSG00000139053|ENSG00000152270|ENSG00000154678|ENSG00000156973|ENSG00000160191|ENSG00000171408|ENSG00000172572|ENSG00000184588|ENSG00000185527|ENSG00000186642|ENSG00000205268;;;;;
HMR_4080;ENSG00000116337|ENSG00000116748|ENSG00000133805;;;;;
HMR_4085;ENSG00000198931;;;;;
HMR_4086;ENSG00000198931;;;;;
HMR_4134;ENSG00000054179|ENSG00000138185|ENSG00000168032|ENSG00000171302|ENSG00000187097|ENSG00000188833|ENSG00000197217|ENSG00000197586;;;;;
HMR_4135;ENSG00000143774;;;;;
HMR_4168;ENSG00000125877;;;;;
HMR_4171;ENSG00000067225|ENSG00000143627;;;;;
HMR_4290;ENSG00000138185|ENSG00000168032|ENSG00000188833;;;;;
HMR_4406;ENSG00000128059;;;;;
HMR_4412;ENSG00000100354|ENSG00000239900;;;;;
HMR_4417;ENSG00000014257|ENSG00000076685|ENSG00000116981|ENSG00000122643|ENSG00000125458|ENSG00000135318|ENSG00000141698|ENSG00000146587|ENSG00000185013|ENSG00000205309;;;;;
HMR_4418;ENSG00000165704;;;;;
HMR_4419;ENSG00000100938|ENSG00000137198;;;;;
HMR_4421;ENSG00000067225|ENSG00000143627;;;;;
HMR_4449;ENSG00000014257|ENSG00000076685|ENSG00000116981|ENSG00000122643|ENSG00000125458|ENSG00000135318|ENSG00000141698|ENSG00000146587|ENSG00000185013|ENSG00000205309;;;;;
HMR_4450;ENSG00000014257|ENSG00000076685|ENSG00000116981|ENSG00000122643|ENSG00000125458|ENSG00000135318|ENSG00000141698|ENSG00000146587|ENSG00000185013|ENSG00000205309;;;;;
HMR_4451;;;;;;
HMR_4452;ENSG00000165704;;;;;
HMR_4453;ENSG00000163655;;;;;
HMR_4480;ENSG00000004455|ENSG00000072778|ENSG00000085231|ENSG00000087008|ENSG00000106992|ENSG00000117054|ENSG00000140057|ENSG00000147853|ENSG00000151498|ENSG00000154027|ENSG00000155085|ENSG00000162433|ENSG00000165695|ENSG00000177646|LOC100507855;;;;;
HMR_4481;ENSG00000093072|ENSG00000196839;;;;;
HMR_4482;ENSG00000093072|ENSG00000196839;;;;;
HMR_4486;ENSG00000156510|ENSG00000156515|ENSG00000159399|ENSG00000160883;;;;;
HMR_4487;ENSG00000156510|ENSG00000156515|ENSG00000159399|ENSG00000160883;;;;;
HMR_4488;ENSG00000156510|ENSG00000156515|ENSG00000159399|ENSG00000160883;;;;;
HMR_4489;ENSG00000156510|ENSG00000156515|ENSG00000159399|ENSG00000160883;;;;;
HMR_4492;ENSG00000156510|ENSG00000156515|ENSG00000159399|ENSG00000160883;;;;;
HMR_4493;ENSG00000156510|ENSG00000156515|ENSG00000159399|ENSG00000160883;;;;;
HMR_4495;ENSG00000156510|ENSG00000156515|ENSG00000159399|ENSG00000160883;;;;;
HMR_4496;ENSG00000156510|ENSG00000156515|ENSG00000159399|ENSG00000160883;;;;;
HMR_4518;ENSG00000119125;;;;;
HMR_4519;ENSG00000158125;;;;;
HMR_4520;ENSG00000158125;;;;;
HMR_4573;ENSG00000067225|ENSG00000143627;;;;;
HMR_4574;ENSG00000198805;;;;;
HMR_4600;ENSG00000114956;;;;;
HMR_4602;ENSG00000014257|ENSG00000076685|ENSG00000116981|ENSG00000122643|ENSG00000125458|ENSG00000135318|ENSG00000141698|ENSG00000146587|ENSG00000185013|ENSG00000205309;;;;;
HMR_4603;ENSG00000025708|ENSG00000198805;;;;;
HMR_4611;ENSG00000048392|ENSG00000136810|ENSG00000167325|ENSG00000171848;;;;;
HMR_4612;ENSG00000048392|ENSG00000136810|ENSG00000167325|ENSG00000171848;;;;;
HMR_4614;ENSG00000048392|ENSG00000136810|ENSG00000167325|ENSG00000171848;;;;;
HMR_4615;ENSG00000048392|ENSG00000136810|ENSG00000167325|ENSG00000171848;;;;;
HMR_4617;ENSG00000048392|ENSG00000136810|ENSG00000167325|ENSG00000171848;;;;;
HMR_4618;ENSG00000048392|ENSG00000136810|ENSG00000167325|ENSG00000171848;;;;;
HMR_4619;ENSG00000048392|ENSG00000136810|ENSG00000167325|ENSG00000171848;;;;;
HMR_4621;ENSG00000048392|ENSG00000136810|ENSG00000167325|ENSG00000171848;;;;;
HMR_4632;ENSG00000014257|ENSG00000076685|ENSG00000116981|ENSG00000122643|ENSG00000125458|ENSG00000135318|ENSG00000141698|ENSG00000146587|ENSG00000185013|ENSG00000205309|ENSG00000250741;;;;;
HMR_4646;ENSG00000158125;;;;;
HMR_4648;ENSG00000158125;;;;;
HMR_4649;ENSG00000158125;;;;;
HMR_4650;ENSG00000158125;;;;;
HMR_4651;ENSG00000198805;;;;;
HMR_4663;ENSG00000198805;;;;;
HMR_4664;;;;;;
HMR_4694;ENSG00000093072|ENSG00000196839;;;;;
HMR_4695;ENSG00000025708|ENSG00000198805;;;;;
HMR_4705;ENSG00000014257|ENSG00000076685|ENSG00000116981|ENSG00000122643|ENSG00000125458|ENSG00000135318|ENSG00000141698|ENSG00000146587|ENSG00000185013|ENSG00000205309;;;;;
HMR_4709;ENSG00000025708|ENSG00000198805;;;;;
HMR_4799;ENSG00000159131;;;;;
HMR_4802;ENSG00000159131;;;;;
HMR_4804;ENSG00000128050;;;;;
HMR_4808;ENSG00000178921;;;;;
HMR_4810;ENSG00000128050;;;;;
HMR_4812;ENSG00000100354|ENSG00000239900;;;;;
HMR_4814;ENSG00000138363;;;;;
HMR_5301;ENSG00000130717|ENSG00000143179|ENSG00000198276;;;;;
HMR_5353;ENSG00000143774;;;;;
HMR_6601;ENSG00000151360;;;;;
HMR_6602;ENSG00000117592|ENSG00000121053|ENSG00000130508|ENSG00000147485|ENSG00000167419;;;;;
HMR_6603;ENSG00000117592|ENSG00000121053|ENSG00000130508|ENSG00000147485|ENSG00000167419;;;;;
HMR_6605;;;;;;
HMR_6606;;;;;;
HMR_6607;;;;;;
HMR_6609;;;;;;
HMR_6610;;;;;;
HMR_6611;;;;;;
HMR_7144;ENSG00000142185|ENSG00000165609|ENSG00000170222|ENSG00000170502;;;;;
HMR_8755;ENSG00000158125;;;;;
HMR_9797;;;;;;
HMR_4016;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4018;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4044;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4291;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4420;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4570;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4572;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4006;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4028;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4030;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4670;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4673;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4675;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_6614;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_6615;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_6616;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_4635;ENSG00000011052|ENSG00000103024|ENSG00000103202|ENSG00000112981|ENSG00000123009|ENSG00000143156|ENSG00000172113|ENSG00000239672|ENSG00000243678;;;;;
HMR_3793;ENSG00000113492;;;;;
HMR_3931;ENSG00000184470|ENSG00000197763|ENSG00000198431;;;;;
HMR_3969;ENSG00000130717|ENSG00000143179;;;;;
HMR_3970;ENSG00000122643;;;;;
HMR_4008;ENSG00000162368;;;;;
