tcdb:1.a.17.1.4;ANO6
tcdb:8.b.27.1.2;NKAIN1
tcdb:2.a.1.19.31;SLC22A6
tcdb:2.a.36.2.3;SLC9B1
tcdb:2.a.5.4.14;SLC39A12
tcdb:1.a.12.1.3;CLIC5
tcdb:2.a.92.1.7;SLC44A4
tcdb:3.a.18.1.1;GLE1
tcdb:1.i.1.1.3;GLE1
tcdb:8.a.75.1.4;TM4SF20
tcdb:3.a.16.1.1;TM4SF20
tcdb:3.a.3.1.1;ATP1B2
tcdb:1.c.48.1.5;SPRN
tcdb:2.a.2.4.7;SLC45A4
tcdb:2.a.112.1.12;XKR9
tcdb:2.a.112.1.11;XKR4
tcdb:2.a.112.1.7;XKR3
tcdb:9.b.77.1.1;XKR3
tcdb:9.b.200.1.1;TMEM255A
tcdb:1.a.84.1.5;FAM26D
tcdb:4.c.1.1.12;SLC27A3
tcdb:2.a.7.15.5;SLC35D3
tcdb:2.a.28.1.6;SLC10A5
tcdb:1.a.84.1.6;FAM26F
tcdb:2.a.1.2.30;FAM26F
tcdb:1.i.1.1.3;NUP188
tcdb:2.a.29.24.4;SLC25A30
tcdb:2.a.7.24.9;SLC35F1
tcdb:1.a.17.5.3;TMEM63B
tcdb:3.a.1.208.31;ABCC10
tcdb:9.a.14.7.3;GPRC6A
tcdb:8.a.56.1.2;WLS
tcdb:2.a.36.7.4;SLC9C2
tcdb:8.b.27.1.3;NKAIN2
tcdb:8.a.55.2.2;IZUMO3
tcdb:1.a.17.1.1;ANO1
tcdb:2.a.1.19.27;SLC22A10
tcdb:5.b.6.1.3;STEAP4
tcdb:2.a.22.6.3;STEAP4
tcdb:2.a.36.1.18;SLC9A4
tcdb:1.c.19.1.7;DEFA6
tcdb:8.a.10.1.2;KCNE1
tcdb:3.a.16.1.1;KCNE1
tcdb:9.a.24.1.1;TSPO
tcdb:2.a.7.9.11;SLC35E4
tcdb:1.i.1.1.3;EIF5AL1
tcdb:2.a.19.4.4;SLC24A6
tcdb:1.a.25.3.1;LRRC8E
tcdb:2.a.1.2.57;SLC18B1
tcdb:2.a.29.23.8;SLC25A24
tcdb:2.a.4.4.4;SLC25A24
tcdb:2.a.110.1.1;SLC48A1
tcdb:4.c.1.1.10;SLC27A4
tcdb:2.a.7.25.3;SLC27A4
tcdb:2.a.54.1.3;SFXN4
tcdb:9.a.40.3.4;CNNM4
tcdb:3.a.2.2.4;RNASEK
tcdb:1.a.25.3.1;LRRC8B
tcdb:4.c.1.1.9;SLC27A1
tcdb:8.a.23.1.2;EMB
tcdb:5.b.1.2.2;KCNIP4
tcdb:2.a.40.6.4;SLC23A3
tcdb:2.a.29.15.3;SLC25A34
tcdb:2.a.4.6.1;SLC25A34
tcdb:2.a.112.1.6;XKRX
tcdb:2.a.1.1.37;XKRX
tcdb:2.a.29.8.10;SLC25A47
tcdb:2.a.1.19.33;SLC22A25
tcdb:2.a.31.2.14;SLC4A10
tcdb:1.a.1.3.6;KCNT2
tcdb:9.a.55.1.1;TMEM205
tcdb:2.a.37.1.11;TMCO3
tcdb:2.a.112.1.14;XKR5
tcdb:1.c.108.3.1;UNQ6249
tcdb:8.a.16.5.3;GSG1L
tcdb:8.a.55.2.1;IZUMO2
tcdb:2.a.4.2.5;SLC30A10
tcdb:2.a.18.8.5;SLC36A4
tcdb:3.d.4.11.1;SLC36A4
tcdb:9.b.27.5.1;TMEM64
tcdb:2.a.5.4.10;SLC39A5
tcdb:1.f.1.2.1;TRIM72
tcdb:8.a.58.2.3;TMEM91
tcdb:2.a.43.2.1;PQLC2
tcdb:2.a.60.1.11;SLCO4C1
tcdb:1.a.1.19.1;CATSPERG
tcdb:8.a.43.1.8;LRRC55
tcdb:8.a.83.1.1;SHISA6
tcdb:2.a.1.13.14;SLC16A12
tcdb:2.a.29.8.8;SLC25A48
tcdb:9.b.201.1.1;TMEM179
tcdb:2.a.29.18.3;SLC25A26
tcdb:1.a.9.2.3;HTR3D
tcdb:2.a.19.4.6;HTR3D
tcdb:1.a.17.1.21;ANO5
tcdb:2.a.7.15.1;ANO5
tcdb:1.a.25.3.1;LRRC8D
tcdb:2.a.53.2.15;SLC26A9
tcdb:2.a.7.25.1;SLC26A9
tcdb:2.a.57.1.5;SLC26A9
tcdb:9.a.14.7.5;TAS1R1
tcdb:1.a.1.19.1;TAS1R1
tcdb:2.a.1.13.12;SLC16A14
tcdb:2.a.1.13.17;SLC16A13
tcdb:2.a.1.13.16;SLC16A9
tcdb:2.a.18.8.7;SLC36A1
tcdb:1.i.1.1.3;NUP54
tcdb:2.a.1.50.3;SLC46A3
tcdb:1.a.17.4.10;TMC6
tcdb:1.a.17.4.14;TMC4
tcdb:3.a.20.1.1;PEX26
tcdb:1.a.5.1.2;PKD1L3
tcdb:3.d.4.11.1;PKD1L3
tcdb:8.a.71.1.1;RIC3
tcdb:8.a.58.2.1;PRRT2
tcdb:2.a.7.9.15;SLC35E3
tcdb:9.b.201.1.2;TMEM179B
tcdb:8.a.87.1.4;TBC1D1
tcdb:8.a.65.1.1;TMEM110
tcdb:2.a.36.2.2;TMEM110
tcdb:8.a.40.1.11;TSPAN33
tcdb:2.a.60.1.17;SLCO6A1
tcdb:3.a.1.211.13;ABCA12
tcdb:3.a.1.211.18;ABCA13
tcdb:2.a.82.1.2;ABCA13
tcdb:2.a.82.1.2;ABCA13
tcdb:2.a.29.12.2;SLC25A42
tcdb:2.a.74.1.3;LAPTM4B
tcdb:2.a.66.1.20;SLC47A2
tcdb:1.a.5.1.1;PACS2
tcdb:2.a.53.1.10;SLC26A11
tcdb:9.b.204.1.1;TMEM17
tcdb:1.a.84.1.3;CALHM3
tcdb:1.a.1.19.1;CATSPERD
tcdb:1.a.1.19.1;CATSPER3
tcdb:2.a.47.1.9;CATSPER3
tcdb:8.a.49.1.2;KLB
tcdb:1.a.17.4.11;TMC8
tcdb:1.a.84.1.1;CALHM1
tcdb:3.a.1.211.16;ABCA9
tcdb:9.b.37.3.1;ZDHHC13
tcdb:9.b.37.1.1;ZDHHC17
tcdb:8.a.60.1.1;TMEM139
tcdb:2.a.36.1.19;SLC9A9
tcdb:1.a.26.2.1;SLC9A9
tcdb:2.a.1.19.18;SLC22A9
tcdb:2.a.1.49.6;SPNS2
tcdb:9.b.25.2.1;MFN1
tcdb:2.a.92.1.4;SLC44A2
tcdb:1.a.87.2.7;TEX14
tcdb:2.a.1.65.10;MFSD6L
tcdb:8.a.17.2.2;MFSD6L
tcdb:1.a.25.3.1;LRRC8A
tcdb:2.a.4.3.5;SLC30A8
tcdb:1.a.8.17.2;AQP12A
tcdb:2.a.7.24.10;SLC35F2
tcdb:2.a.17.3.9;SLC15A3
tcdb:1.c.113.2.3;MMD2
tcdb:2.a.7.24.8;SLC35F3
tcdb:9.b.134.1.1;TMEM192
tcdb:3.a.18.1.1;TMEM192
tcdb:1.f.2.1.2;EXOC8
tcdb:8.a.44.1.2;MICU2
tcdb:8.a.55.1.1;IZUMO1
tcdb:9.b.189.1.1;NRSN1
tcdb:1.a.64.5.5;CMTM1
tcdb:2.a.1.19.32;SLC22A15
tcdb:1.a.1.11.15;NALCN
tcdb:1.a.5.3.3;MCOLN2
tcdb:2.a.18.6.11;SLC38A6
tcdb:8.a.18.3.1;SLC38A6
tcdb:3.a.1.211.10;ABCA7
tcdb:2.a.58.1.3;ABCA7
tcdb:3.a.1.211.15;ABCA6
tcdb:1.i.1.1.3;NUP93
tcdb:2.a.5.5.2;SLC39A11
tcdb:2.a.7.12.13;C2orf18
tcdb:2.a.1.44.2;C2orf18
tcdb:2.a.29.8.7;SLC25A45
tcdb:1.c.40.1.6;BPIFB2
tcdb:2.a.92.1.3;SLC44A3
tcdb:9.b.41.2.1;MARVELD2
tcdb:9.b.206.1.1;TMEM199
tcdb:8.a.38.1.1;TMEM57
tcdb:2.a.29.23.6;SLC25A41
tcdb:2.a.17.3.11;SLC15A4
tcdb:1.h.1.1.5;SLC15A4
tcdb:9.a.14.1.11;GPR161
tcdb:1.h.1.1.3;GPR161
tcdb:2.a.7.28.7;SLC35G3
tcdb:8.b.27.1.4;NKAIN3
tcdb:2.a.7.25.2;NKAIN3
tcdb:2.a.29.8.9;SLC25A29
tcdb:9.a.3.1.2;SNX31
tcdb:2.a.2.3.8;MFSD2A
tcdb:1.a.105.1.1;MLKL
tcdb:3.a.3.8.14;ATP11C
tcdb:2.a.1.44.3;SLC43A3
tcdb:1.a.79.1.3;SIDT2
tcdb:8.a.16.2.8;TMEM178
tcdb:1.a.8.17.1;TMEM178
tcdb:2.a.31.4.1;TMEM178
tcdb:2.a.18.9.1;SLC38A9
tcdb:8.a.47.1.2;NETO2
tcdb:2.a.1.4.9;SLC37A3
tcdb:2.a.1.13.13;SLC16A11
tcdb:9.a.46.1.3;CLRN3
tcdb:2.a.92.1.5;SLC44A5
tcdb:2.a.1.14.32;SLC17A8
tcdb:2.a.18.10.1;TMEM104
tcdb:9.a.40.3.3;CNNM3
tcdb:1.a.4.2.13;TRPV1
tcdb:2.a.4.4.5;TRPV1
tcdb:9.a.30.1.2;TMIE
tcdb:3.a.2.2.4;TMIE
tcdb:2.a.19.4.5;TMIE
tcdb:1.i.1.1.3;NUP43
tcdb:1.i.1.1.3;NUP37
tcdb:1.i.1.1.3;NUP35
tcdb:1.a.24.1.7;GJC3
tcdb:5.b.6.1.2;STEAP2
tcdb:1.a.46.1.2;STEAP2
tcdb:2.a.53.2.13;SLC26A10
tcdb:2.a.1.2.56;MFSD8
tcdb:1.a.1.11.19;TPCN2
tcdb:8.a.31.1.2;LYPD6B
tcdb:2.a.4.4.3;LYPD6B
tcdb:1.a.82.1.1;LHFPL5
tcdb:1.f.2.1.2;EXOC6
tcdb:3.a.16.1.1;EXOC6
tcdb:8.a.21.1.3;STOML3
tcdb:1.c.123.1.3;GSDMB
tcdb:2.a.7.11.3;GSDMB
tcdb:2.a.3.3.7;SLC7A14
tcdb:2.a.7.28.2;SLC35G2
tcdb:2.a.29.14.6;SLC25A40
tcdb:2.a.4.8.3;TMEM163
tcdb:2.a.1.19.34;SLC22A8
tcdb:1.a.54.3.2;SPPL2A
tcdb:2.a.3.8.24;SLC7A13
tcdb:1.i.1.1.3;NEK9
tcdb:2.a.1.1.87;SLC2A12
tcdb:1.a.4.5.4;SLC2A12
tcdb:2.a.1.1.90;SLC2A14
tcdb:1.a.5.3.4;MCOLN3
tcdb:8.a.47.1.1;NETO1
tcdb:1.a.25.3.1;LRRC8C
tcdb:1.i.1.1.3;NEK7
tcdb:1.a.5.1.3;PKD1L1
tcdb:9.a.14.7.4;TAS1R2
tcdb:9.b.104.4.1;RHBDD1
tcdb:2.a.1.4.8;SLC37A2
tcdb:1.i.1.1.3;NUP210
tcdb:1.i.1.1.3;IPO4
tcdb:3.d.4.11.1;IPO4
tcdb:2.a.1.13.8;SLC16A10
tcdb:9.b.39.1.3;SCARB1
tcdb:2.a.1.19.8;SLC22A17
tcdb:1.i.1.1.3;NUP133
tcdb:2.a.20.2.7;SLC20A1
tcdb:2.a.29.23.7;SLC25A43
tcdb:2.a.18.6.15;SLC38A5
tcdb:9.b.200.1.2;TMEM255B
tcdb:2.a.7.24.6;TMEM255B
tcdb:8.a.70.1.1;TMEM170A
tcdb:9.b.68.1.1;TMEM170A
tcdb:2.a.92.1.6;SLC44A1
tcdb:1.a.107.1.5;CYGB
tcdb:2.a.47.1.15;SLC13A3
tcdb:3.a.1.211.17;ABCA10
tcdb:3.a.1.211.9;ABCA5
tcdb:2.a.19.3.6;GPR98
tcdb:8.a.16.2.6;GPR98
tcdb:2.a.3.3.10;SLC7A3
tcdb:1.a.74.2.2;BRI3BP
tcdb:2.a.7.32.1;TMEM234
tcdb:4.c.3.1.2;TMEM234
tcdb:1.i.1.1.3;AHCTF1
tcdb:8.a.53.1.1;BSND
tcdb:2.a.5.4.3;BSND
tcdb:1.a.75.1.1;PIEZO1
tcdb:2.a.3.8.23;SLC7A6
tcdb:8.a.68.1.3;TM9SF4
tcdb:2.a.36.1.14;SLC9A6
tcdb:1.i.1.1.3;NUP205
tcdb:1.a.3.1.1;NUP205
tcdb:4.d.1.1.10;HAS1
tcdb:1.a.21.1.5;BCL2L2
tcdb:9.a.14.1.6;GHSR
tcdb:3.a.1.208.2;GHSR
tcdb:2.a.21.5.1;GHSR
tcdb:2.a.60.1.19;SLCO2A1
tcdb:3.a.20.1.1;PEX13
tcdb:1.i.1.1.3;TNPO1
tcdb:3.a.2.2.4;TNPO1
tcdb:9.a.14.13.14;KISS1R
tcdb:2.a.18.6.17;SLC38A4
tcdb:8.a.76.1.1;TMEM203
tcdb:2.a.7.16.1;TMEM203
tcdb:2.a.29.5.8;SLC25A28
tcdb:1.c.113.1.9;ADIPOR1
tcdb:1.a.64.6.1;MARVELD3
tcdb:1.f.2.1.2;EXOC4
tcdb:2.a.66.3.2;EXOC4
tcdb:2.a.29.30.1;SLC25A46
tcdb:9.a.14.13.7;MRGPRF
tcdb:1.h.1.1.4;MRGPRF
tcdb:2.a.1.2.53;SLC22A18
tcdb:8.a.75.1.2;TM4SF18
tcdb:2.a.29.10.6;SLC25A36
tcdb:1.a.52.1.1;SLC25A36
tcdb:1.a.51.1.2;SLC25A36
tcdb:1.a.27.3.1;SLC25A36
tcdb:2.a.29.5.6;SLC25A38
tcdb:8.a.75.1.3;TM4SF19
tcdb:1.i.1.1.3;SEH1L
tcdb:2.a.28.1.7;SLC10A4
tcdb:2.a.66.1.14;SLC47A1
tcdb:8.a.81.1.3;S100A16
tcdb:1.a.64.5.1;CMTM7
tcdb:2.a.7.12.12;SLC35A4
tcdb:1.a.26.2.3;SLC41A3
tcdb:2.a.5.4.12;SLC39A13
tcdb:2.a.29.14.7;SLC25A44
tcdb:1.i.1.1.3;POM121
tcdb:3.a.1.208.29;ABCC12
tcdb:1.a.37.3.1;MS4A14
tcdb:2.a.2.4.8;SLC45A3
tcdb:1.a.26.2.2;SLC45A3
tcdb:2.a.7.9.9;SLC35E1
tcdb:3.d.4.11.1;SLC35E1
tcdb:1.a.1.2.7;SLC35E1
tcdb:1.a.24.1.8;GJD4
tcdb:1.f.2.1.2;EXOC2
tcdb:2.a.7.28.5;SLC35G5
tcdb:9.a.3.1.1;SNX27
tcdb:3.a.2.2.4;SNX27
tcdb:2.a.22.6.4;SLC6A18
tcdb:2.a.1.50.1;SLC6A18
tcdb:1.a.12.1.4;SLC6A18
tcdb:1.i.1.1.3;IPO9
tcdb:1.a.37.2.1;MS4A10
tcdb:5.b.1.1.5;MS4A10
tcdb:1.a.8.9.5;AQP10
tcdb:2.a.31.2.13;SLC4A9
tcdb:1.c.123.1.2;GSDMA
tcdb:2.a.1.1.25;GSDMA
tcdb:1.a.4.5.1;GSDMA
tcdb:1.a.25.2.3;GSDMA
tcdb:1.a.25.2.2;GSDMA
tcdb:1.a.25.2.1;GSDMA
tcdb:2.a.53.2.14;SLC26A8
tcdb:2.a.1.19.11;SLC26A8
tcdb:1.a.36.1.1;SLC26A8
tcdb:1.a.64.3.1;MYADM
tcdb:2.a.1.28.6;DIRC2
tcdb:1.a.1.9.6;DIRC2
tcdb:1.a.1.9.10;KCNK16
tcdb:2.a.36.1.3;KCNK16
tcdb:1.a.1.10.12;SCN2A
tcdb:8.a.34.1.2;STAC
tcdb:9.a.14.13.19;GPER1
tcdb:1.i.1.1.3;NUP88
tcdb:1.a.7.1.5;P2RX4
tcdb:1.a.7.1.3;P2RX4
tcdb:2.a.18.6.3;P2RX4
tcdb:9.a.14.13.9;LPAR4
tcdb:9.a.14.13.6;MCHR1
tcdb:8.a.63.1.1;SIGMAR1
tcdb:2.a.4.3.2;SIGMAR1
tcdb:3.a.1.211.5;SIGMAR1
tcdb:9.a.14.13.15;CMKLR1
tcdb:8.a.68.1.6;TM9SF2
tcdb:2.a.57.1.1;TM9SF2
tcdb:2.a.22.2.11;SLC6A7
tcdb:8.a.44.1.1;CBARA1
tcdb:1.a.1.2.15;KCNS3
tcdb:2.a.29.2.4;SLC25A21
tcdb:1.n.1.1.1;OCSTAMP
tcdb:2.a.4.3.6;SLC30A2
tcdb:1.a.52.1.2;SLC30A2
tcdb:2.a.123.1.4;SLC50A1
tcdb:2.a.5.3.3;SLC50A1
tcdb:2.a.7.12.14;SLC35A5
tcdb:1.a.48.1.3;SLC35A5
tcdb:1.a.78.1.1;TMEM175
tcdb:9.a.57.1.1;ESYT1
tcdb:2.a.29.10.7;SLC25A33
tcdb:8.a.90.2.2;UPK3B
tcdb:1.i.1.1.3;NDC1
tcdb:9.b.26.1.1;TMEM208
tcdb:3.a.16.1.1;TMEM208
tcdb:2.a.29.23.5;SLC25A23
tcdb:1.f.1.1.1;SLC25A23
tcdb:1.a.74.1.2;TMEM109
tcdb:1.i.1.1.3;NUPL1
tcdb:8.a.62.1.1;TMUB1
tcdb:1.i.1.1.3;NUP85
tcdb:3.a.18.1.2;SLC4A1AP
tcdb:2.a.90.1.3;STRA6
tcdb:1.a.4.5.8;STRA6
tcdb:9.a.14.13.4;HCAR1
tcdb:2.a.29.19.1;HCAR1
tcdb:9.b.112.1.2;TMEM120A
tcdb:2.a.30.3.3;SLC12A9
tcdb:2.a.53.2.7;SLC12A9
tcdb:8.a.16.1.2;SLC12A9
tcdb:2.a.31.2.8;SLC4A5
tcdb:2.a.1.50.2;SLC4A5
tcdb:1.c.123.1.4;GSDMC
tcdb:2.a.1.14.21;GSDMC
tcdb:1.a.17.1.20;ANO3
tcdb:2.a.1.1.44;SLC2A11
tcdb:3.a.1.211.3;SLC2A11
tcdb:2.a.57.1.6;SLC2A11
tcdb:2.d.1.1.2;OSBPL8
tcdb:8.a.31.1.1;OSBPL8
tcdb:2.a.29.14.8;SLC25A39
tcdb:2.a.48.1.4;SLC19A3
tcdb:2.a.47.1.16;SLC13A1
tcdb:9.b.205.1.1;TM6SF1
tcdb:1.c.39.17.2;BRINP2
tcdb:1.i.1.1.3;XPO4
tcdb:2.a.5.4.15;SLC39A8
tcdb:2.a.41.2.6;SLC39A8
tcdb:9.b.135.2.1;YIPF3
tcdb:2.a.22.6.5;SLC6A16
tcdb:9.b.189.1.2;NRSN2
tcdb:9.a.14.12.1;VN1R1
tcdb:1.a.5.3.1;VN1R1
tcdb:2.a.21.8.2;SLC5A7
tcdb:1.i.1.1.3;EIF5A2
tcdb:2.a.29.1.8;SLC25A31
tcdb:1.a.27.1.3;SLC25A31
tcdb:1.a.76.1.1;SLC25A31
tcdb:2.d.1.1.1;OSBPL5
tcdb:3.a.1.204.20;ABCG4
tcdb:2.a.1.58.7;UNC93B1
tcdb:1.a.4.2.11;UNC93B1
tcdb:2.a.29.14.5;SLC25A18
tcdb:2.a.7.11.5;SLC35B3
tcdb:2.a.29.2.14;SLC25A51
tcdb:2.a.22.6.6;SLC6A17
tcdb:8.a.40.1.10;TSPAN10
tcdb:9.a.14.8.2;OR2AG1
tcdb:3.a.1.204.5;OR2AG1
tcdb:3.a.1.204.5;OR2AG1
tcdb:1.n.1.1.1;DCSTAMP
tcdb:9.b.173.1.1;CXCL16
tcdb:2.a.53.2.16;SLC26A1
tcdb:9.a.19.1.2;ARV1
tcdb:2.a.29.10.2;ARV1
tcdb:2.a.18.6.14;SLC38A1
tcdb:2.a.22.6.7;SLC6A15
tcdb:8.a.76.1.2;TMEM60
tcdb:1.a.1.16.1;TMEM60
tcdb:1.i.1.1.3;RANBP17
tcdb:2.a.1.49.2;RANBP17
tcdb:2.a.30.5.6;SLC12A5
tcdb:2.a.60.1.16;SLCO5A1
tcdb:9.b.104.1.6;PARL
tcdb:3.a.18.1.1;PARL
tcdb:1.a.11.4.2;PARL
tcdb:1.a.48.1.2;TTYH1
tcdb:1.a.1.2.18;KCNF1
tcdb:1.a.1.9.12;KCNK15
tcdb:8.a.45.1.1;SMDT1
tcdb:1.c.85.1.5;SMDT1
tcdb:2.a.18.5.4;SLC32A1
tcdb:1.a.75.1.2;PIEZO2
tcdb:2.a.112.1.13;XKR8
tcdb:1.a.1.19.1;XKR8
tcdb:9.a.60.1.1;PHAX
tcdb:2.a.29.14.3;PHAX
tcdb:3.a.5.9.1;PHAX
tcdb:1.a.84.1.2;CALHM2
tcdb:2.a.125.1.3;SLC52A2
tcdb:2.a.41.2.8;SLC28A3
tcdb:1.i.1.1.3;XPO5
tcdb:9.a.14.1.13;NMUR1
tcdb:3.a.2.2.4;NMUR1
tcdb:2.a.22.6.3;NMUR1
tcdb:2.a.18.6.16;SLC38A10
tcdb:9.a.14.2.5;LPAR2
tcdb:9.a.14.6.3;ELTD1
tcdb:5.b.1.1.4;ELTD1
tcdb:2.a.106.2.2;TMEM165
tcdb:2.a.29.16.1;TMEM165
tcdb:1.a.14.3.6;TMBIM4
tcdb:2.a.19.4.10;SLC24A3
tcdb:1.i.1.1.3;SENP2
tcdb:9.a.14.13.8;GPR35
tcdb:1.i.1.1.3;NEK6
tcdb:1.a.4.5.6;TRPM3
tcdb:9.a.57.1.4;SYTL2
tcdb:2.a.66.9.1;SYTL2
tcdb:1.n.2.1.6;TMEM8A
tcdb:3.a.3.10.19;ATP13A1
tcdb:3.a.1.210.6;ATP13A1
tcdb:2.a.100.1.4;SLC40A1
tcdb:3.a.1.209.2;ABCB9
tcdb:8.a.21.1.2;NPHS2
tcdb:2.a.22.6.8;SLC6A20
tcdb:8.a.14.1.4;SLC6A20
tcdb:1.i.1.1.3;ENY2
tcdb:1.a.1.9.11;KCNK9
tcdb:2.a.60.1.12;KCNK9
tcdb:1.a.107.1.4;NGB
tcdb:5.b.1.1.2;NGB
tcdb:3.a.18.1.1;NGB
tcdb:1.a.2.1.11;KCNJ16
tcdb:3.a.3.10.7;KCNJ16
tcdb:2.a.125.1.2;SLC52A3
tcdb:9.a.14.11.2;GPRC5C
tcdb:1.a.17.1.3;ANO2
tcdb:1.a.4.2.10;ANO2
tcdb:2.a.7.9.16;SLC35C2
tcdb:9.b.192.1.3;PXMP2
tcdb:5.b.1.1.7;PXMP2
tcdb:5.b.1.1.6;PXMP2
tcdb:1.i.1.1.3;AAAS
tcdb:3.a.1.201.17;ABCB10
tcdb:2.a.1.1.72;SLC2A9
tcdb:9.a.36.1.4;PLSCR4
tcdb:8.a.52.1.1;UBQLN4
tcdb:2.a.3.8.21;SLC7A10
tcdb:2.a.1.19.10;SLC7A10
tcdb:2.a.22.3.10;SLC6A13
tcdb:9.b.158.1.1;CUTC
tcdb:2.a.7.15.4;CUTC
tcdb:2.a.5.6.1;SLC39A9
tcdb:9.a.54.1.1;LMBRD1
tcdb:3.a.1.201.22;ABCB8
tcdb:1.i.1.1.3;DDX19A
tcdb:1.f.2.1.2;EXOC1
tcdb:8.a.27.1.5;TMEM30A
tcdb:2.a.18.6.13;SLC38A7
tcdb:1.a.62.1.3;TMEM38B
tcdb:9.b.203.1.1;AIG1
tcdb:1.a.77.1.12;CCDC109B
tcdb:1.a.79.1.2;SIDT1
tcdb:2.a.5.3.2;SIDT1
tcdb:8.a.16.2.9;CLDND1
tcdb:1.a.6.1.11;ASIC5
tcdb:8.a.18.2.1;ASIC5
tcdb:2.a.1.1.89;SLC2A8
tcdb:2.a.21.3.18;SLC5A4
tcdb:2.a.60.1.15;SLCO1C1
tcdb:9.a.14.6.4;CELSR1
tcdb:2.a.29.5.7;SLC25A37
tcdb:2.a.29.25.1;SLC25A37
tcdb:1.i.1.1.3;NPAP1
tcdb:1.a.4.5.3;NPAP1
tcdb:1.a.1.2.5;NPAP1
tcdb:1.a.5.1.3;PKD2L1
tcdb:1.a.17.5.12;TMEM63C
tcdb:1.a.52.1.1;STIM2
tcdb:2.a.1.14.30;SLC17A7
tcdb:2.a.1.14.31;SLC17A6
tcdb:1.a.11.4.1;SLC17A6
tcdb:3.a.1.203.7;ABCD2
tcdb:8.a.16.2.3;ABCD2
tcdb:1.a.4.1.12;TRPC4
tcdb:1.e.43.3.4;FAM8A1
tcdb:3.a.18.1.1;FAM8A1
tcdb:1.i.1.1.3;DUX4
tcdb:2.a.29.2.7;SLC25A10
tcdb:2.a.36.1.17;SLC9A2
tcdb:8.a.49.1.1;KL
tcdb:2.a.40.6.2;KL
tcdb:3.a.5.9.1;KL
tcdb:1.a.55.1.1;C9orf7
tcdb:2.a.1.1.88;SLC2A6
tcdb:3.a.5.9.1;SLC2A6
tcdb:2.a.6.6.6;SLC2A6
tcdb:5.b.6.1.4;SLC2A6
tcdb:2.a.3.8.20;SLC7A8
tcdb:2.a.40.6.5;SLC23A1
tcdb:9.b.131.1.2;PGAP2
tcdb:9.a.14.1.8;OPN4
tcdb:3.a.5.9.1;BCAP29
tcdb:2.a.30.5.3;BCAP29
tcdb:3.a.2.2.4;BCAP29
tcdb:9.a.49.1.1;RABAC1
tcdb:1.i.1.1.3;IPO11
tcdb:1.a.1.10.9;SCN11A
tcdb:2.a.19.4.11;SLC24A2
tcdb:1.i.1.1.3;XPO7
tcdb:2.a.60.1.18;SLCO3A1
tcdb:9.a.14.19.1;GPR160
tcdb:2.a.29.14.2;GPR160
tcdb:1.a.1.2.19;KCND3
tcdb:8.a.84.1.1;TMEM59L
tcdb:2.a.47.1.14;SLC13A4
tcdb:4.c.2.1.2;SLC13A4
tcdb:8.a.77.1.3;ADAM28
tcdb:3.a.18.1.1;ADAM28
tcdb:1.i.1.1.3;NUP50
tcdb:1.c.48.1.4;PRND
tcdb:1.a.1.5.11;HCN2
tcdb:1.a.4.1.7;HCN2
tcdb:8.a.74.1.2;NRXN1
tcdb:1.a.1.20.5;KCNH3
tcdb:2.a.5.4.6;KCNH3
tcdb:9.a.3.1.1;ANKRD50
tcdb:1.a.1.11.25;TPCN1
tcdb:1.a.1.2.16;KCNS2
tcdb:1.a.106.1.1;TMCO1
tcdb:2.a.3.8.22;SLC7A7
tcdb:1.i.1.1.3;DDX19B
tcdb:2.a.2.4.9;SLC45A2
tcdb:2.a.22.2.3;SLC45A2
tcdb:1.i.1.1.3;NPIPA1
tcdb:9.a.14.16.1;FZD1
tcdb:2.a.30.5.5;SLC12A4
tcdb:2.a.1.28.4;FLVCR2
tcdb:2.a.19.3.5;SLC8A2
tcdb:1.f.2.1.2;EXOC7
tcdb:2.a.3.8.18;SLC7A11
tcdb:1.a.1.10.8;SCN8A
tcdb:1.g.9.1.1;ERVW-1
tcdb:1.a.4.1.5;ERVW-1
tcdb:2.a.1.19.17;ERVW-1
tcdb:1.a.1.8.3;ERVW-1
tcdb:2.a.1.19.22;SLC22A14
tcdb:9.a.14.13.2;CYSLTR1
tcdb:2.a.21.5.7;SLC5A6
tcdb:2.a.1.14.24;SLC17A4
tcdb:2.a.7.12.7;SLC17A4
tcdb:2.a.36.1.9;SLC9A8
tcdb:3.a.3.8.12;ATP11B
tcdb:4.c.1.1.11;SLC27A6
tcdb:4.c.1.1.13;SLC27A5
tcdb:3.a.3.8.13;ATP8A1
tcdb:2.a.2.4.10;SLC45A1
tcdb:2.a.22.2.10;SLC6A5
tcdb:9.b.188.1.3;TMED3
tcdb:1.a.1.5.10;HCN4
tcdb:1.a.1.5.11;HCN4
tcdb:1.b.33.3.4;SAMM50
tcdb:2.a.82.1.3;TMEM184B
tcdb:1.a.4.2.8;TMEM184B
tcdb:5.b.1.1.3;TMEM184B
tcdb:3.a.18.1.1;TMEM184B
tcdb:2.a.105.1.2;BRP44L
tcdb:2.a.1.28.1;BRP44L
tcdb:9.a.17.1.2;BRP44L
tcdb:2.a.29.19.2;SLC25A15
tcdb:2.a.30.5.4;SLC12A7
tcdb:8.a.14.1.3;SLC12A7
tcdb:2.a.1.19.25;SLC22A7
tcdb:1.a.12.1.6;SLC22A7
tcdb:8.a.16.2.1;SLC22A7
tcdb:2.a.29.25.2;SLC22A7
tcdb:1.a.24.1.5;SLC22A7
tcdb:1.b.69.1.1;PXMP4
